date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:49:05	3358/3358	---M--	200	added ('OK')	application/javascript	etag:%2297b42a-d1e-5cd6cebedf73f%22	https://portotheme.com/html/wolmart/assets/vendor/jquery.plugin/jquery.plugin.min.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/jquery.plugin/jquery.plugin.min.js	(from https://portotheme.com/html/wolmart/demo1.html)
05:49:06	5594/5594	---M--	200	added ('OK')	application/javascript	etag:%2297b422-15da-5cd6cebedef6f%22	https://portotheme.com/html/wolmart/assets/vendor/imagesloaded/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/imagesloaded/imagesloaded.pkgd.min.js	(from https://portotheme.com/html/wolmart/demo1.html)
05:49:06	6061/6061	---M--	200	added ('OK')	application/javascript	etag:%2297b42c-17ad-5cd6cebedf73f%22	https://portotheme.com/html/wolmart/assets/vendor/zoom/jquery.zoom.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/zoom/jquery.zoom.js	(from https://portotheme.com/html/wolmart/demo1.html)
05:49:06	13607/13607	---M--	200	added ('OK')	application/javascript	etag:%2297b3ec-3527-5cd6cebedb0ef%22	https://portotheme.com/html/wolmart/assets/vendor/jquery.countdown/jquery.countdown.min.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/jquery.countdown/jquery.countdown.min.js	(from https://portotheme.com/html/wolmart/demo1.html)
05:49:07	12616/12616	---M--	200	added ('OK')	application/javascript	etag:%2297b431-3148-5cd6cebedfb27%22	https://portotheme.com/html/wolmart/assets/vendor/skrollr/skrollr.min.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/skrollr/skrollr.min.js	(from https://portotheme.com/html/wolmart/demo1.html)
05:49:07	20159/20159	---M--	200	added ('OK')	application/javascript	etag:%2297b41e-4ebf-5cd6cebedef6f%22	https://portotheme.com/html/wolmart/assets/vendor/magnific-popup/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/magnific-popup/jquery.magnific-popup.min.js	(from https://portotheme.com/html/wolmart/demo1.html)
05:49:08	58915/58915	---M--	200	added ('OK')	application/javascript	etag:%2297ae45-e623-5cd6d46edc09d%22	https://portotheme.com/html/wolmart/assets/js/main.min.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/js/main.min.js	(from https://portotheme.com/html/wolmart/demo1.html)
05:49:09	145367/145367	---M--	200	added ('OK')	application/javascript	etag:%2297b436-237d7-5cd6cebedff0f%22	https://portotheme.com/html/wolmart/assets/vendor/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/swiper/swiper-bundle.min.js	(from https://portotheme.com/html/wolmart/demo1.html)
05:49:09	129916/129916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2297b3f4-1fb7c-5cd6cebedb8bf%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.eot	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:10	87688/87688	---M--	200	added ('OK')	font/woff	etag:%2297b3ff-15688-5cd6cebedcc47%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:10	129916/129916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2297b3f4-1fb7c-5cd6cebedb8bf%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400d41d.eot	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:10	129612/129612	---M--	200	added ('OK')	font/ttf	etag:%2297b3fc-1fa4c-5cd6cebedc477%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:11	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2297b3f8-8654-5cd6cebedc08f%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.eot	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:11	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2297b3f8-8654-5cd6cebedc08f%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400d41d.eot	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:11	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2297b401-41a4-5cd6cebedd02f%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:11	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%2297b3fb-852c-5cd6cebedc477%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:12	694585/694585	---M--	200	added ('OK')	image/svg+xml	etag:%2297b3fd-a9939-5cd6cebedc477%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.svg	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:12	186728/186728	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2297b3f6-2d968-5cd6cebedbca7%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.eot	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:12	96256/96256	---M--	200	added ('OK')	font/woff	etag:%2297b3f7-17800-5cd6cebedbca7%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:12	144452/144452	---M--	200	added ('OK')	image/svg+xml	etag:%2297b402-23444-5cd6cebedd02f%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.svg	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:13	186728/186728	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2297b3f6-2d968-5cd6cebedbca7%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900d41d.eot	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:13	186444/186444	---M--	200	added ('OK')	font/ttf	etag:%2297b3f5-2d84c-5cd6cebedb8bf%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:13	68260/68260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2297b264-10aa4-5cd6cebea8858%22	https://portotheme.com/html/wolmart/assets/fonts/wolmart.eot?png09e	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/fonts/wolmart87d5.eot	(from https://portotheme.com/html/wolmart/assets/css/demo1.min.css)
05:49:13	68096/68096	---M--	200	added ('OK')	font/ttf	etag:%2297b262-10a00-5cd6cebea8470%22	https://portotheme.com/html/wolmart/assets/fonts/wolmart.ttf?png09e	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/fonts/wolmart87d5.ttf	(from https://portotheme.com/html/wolmart/assets/css/demo1.min.css)
05:49:14	16445/16445	---M--	200	added ('OK')	image/jpeg	etag:%2297b43f-403d-5cd6cebee0ac7%22	https://portotheme.com/html/wolmart/assets/images/newsletter-1.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/newsletter-1.jpg	(from https://portotheme.com/html/wolmart/assets/css/demo1.min.css)
05:49:14	4525/4525	---M--	200	added ('OK')	image/jpeg	etag:%2297b5bd-11ad-5cd6cebef7226%22	https://portotheme.com/html/wolmart/assets/images/newsletter-2.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/newsletter-2.jpg	(from https://portotheme.com/html/wolmart/assets/css/demo1.min.css)
05:49:14	261101/261101	---M--	200	added ('OK')	image/svg+xml	etag:%2297b261-3fbed-5cd6cebea8088%22	https://portotheme.com/html/wolmart/assets/fonts/wolmart.svg?png09e	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/fonts/wolmart87d5.svg	(from https://portotheme.com/html/wolmart/assets/css/demo1.min.css)
05:49:14	36067/36067	---M--	200	added ('OK')	image/jpeg	etag:%2297b455-8ce3-5cd6cebee1e4f%22	https://portotheme.com/html/wolmart/assets/images/blog/classic/1.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/classic/1.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:15	816939/816939	---M--	200	added ('OK')	image/svg+xml	etag:%2297b400-c772b-5cd6cebedcc47%22	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.svg	(from https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css)
05:49:15	94312/94312	---M--	200	added ('OK')	image/jpeg	etag:%2297b459-17068-5cd6cebee261f%22	https://portotheme.com/html/wolmart/assets/images/blog/classic/2.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/classic/2.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:15	92726/92726	---M--	200	added ('OK')	image/jpeg	etag:%2297b454-16a36-5cd6cebee1e4f%22	https://portotheme.com/html/wolmart/assets/images/blog/classic/3.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/classic/3.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:16	30563/30563	---M--	200	added ('OK')	image/jpeg	etag:%2297b457-7763-5cd6cebee2237%22	https://portotheme.com/html/wolmart/assets/images/blog/classic/4.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/classic/4.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:16	22799/22799	---M--	200	added ('OK')	image/jpeg	etag:%2297b456-590f-5cd6cebee2237%22	https://portotheme.com/html/wolmart/assets/images/blog/classic/6.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/classic/6.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:16	439436/439436	---M--	200	added ('OK')	text/css	etag:%2297b268-6b48c-5cd6cebeada60%22	https://portotheme.com/html/wolmart/assets/css/style.min.css	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/css/style.min.css	(from https://portotheme.com/html/wolmart/blog.html)
05:49:16	91531/91531	---M--	200	added ('OK')	image/jpeg	etag:%2297b458-1658b-5cd6cebee2237%22	https://portotheme.com/html/wolmart/assets/images/blog/classic/5.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/classic/5.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:16	5147/5147	---M--	200	added ('OK')	image/jpeg	etag:%2297b44c-141b-5cd6cebee167f%22	https://portotheme.com/html/wolmart/assets/images/blog/sidebar/1.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/sidebar/1.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:16	5399/5399	---M--	200	added ('OK')	image/jpeg	etag:%2297b450-1517-5cd6cebee1a67%22	https://portotheme.com/html/wolmart/assets/images/blog/sidebar/2.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/sidebar/2.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:17	6779/6779	---M--	200	added ('OK')	image/jpeg	etag:%2297b44b-1a7b-5cd6cebee167f%22	https://portotheme.com/html/wolmart/assets/images/blog/sidebar/3.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/sidebar/3.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:17	4271/4271	---M--	200	added ('OK')	image/jpeg	etag:%2297b44e-10af-5cd6cebee167f%22	https://portotheme.com/html/wolmart/assets/images/blog/sidebar/4.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/sidebar/4.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:17	3939/3939	---M--	200	added ('OK')	image/jpeg	etag:%2297b44f-f63-5cd6cebee1a67%22	https://portotheme.com/html/wolmart/assets/images/blog/sidebar/5.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/sidebar/5.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:17	9040/9040	---M--	200	added ('OK')	image/jpeg	etag:%2297b44d-2350-5cd6cebee167f%22	https://portotheme.com/html/wolmart/assets/images/blog/sidebar/6.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/blog/sidebar/6.jpg	(from https://portotheme.com/html/wolmart/blog.html)
05:49:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:49:17%20GMT	https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.html	(from https://portotheme.com/html/wolmart/blog.html)
05:49:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:49:18%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/blog.html)
05:49:19	13322/13322	---M--	200	added ('OK')	application/javascript	etag:%2297b428-340a-5cd6cebedf73f%22	https://portotheme.com/html/wolmart/assets/vendor/sticky/sticky.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/sticky/sticky.js	(from https://portotheme.com/html/wolmart/blog.html)
05:49:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:49:19%20GMT	https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.html	(from https://portotheme.com/html/wolmart/contact-us.html)
05:49:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:49:20%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/contact-us.html)
05:49:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:49:21%20GMT	https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.html	(from https://portotheme.com/html/wolmart/my-account.html)
05:49:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:49:22%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/my-account.html)
05:49:24	7146/7146	---M--	200	added ('OK')	image/jpeg	etag:%2297b48b-1bea-5cd6cebee54ff%22	https://portotheme.com/html/wolmart/assets/images/shop/7-1.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/shop/7-1.jpg	(from https://portotheme.com/html/wolmart/wishlist.html)
05:49:24	6244/6244	---M--	200	added ('OK')	image/jpeg	etag:%2297b47d-1864-5cd6cebee455f%22	https://portotheme.com/html/wolmart/assets/images/shop/19-1.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/shop/19-1.jpg	(from https://portotheme.com/html/wolmart/wishlist.html)
05:49:25	21395/21395	---M--	200	added ('OK')	image/jpeg	etag:%2297b48f-5393-5cd6cebee58e7%22	https://portotheme.com/html/wolmart/assets/images/shop/20.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/shop/20.jpg	(from https://portotheme.com/html/wolmart/wishlist.html)
05:49:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:49:25%20GMT	https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.127.delayed	(from https://portotheme.com/html/wolmart/wishlist.html)
05:49:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:49:26%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/wishlist.html)
05:49:28	6188/6188	---M--	200	added ('OK')	image/jpeg	etag:%2297b54c-182c-5cd6cebef0c96%22	https://portotheme.com/html/wolmart/assets/images/products/elements/1.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/elements/1.jpg	(from https://portotheme.com/html/wolmart/compare.html)
05:49:28	10874/10874	---M--	200	added ('OK')	image/jpeg	etag:%2297b551-2a7a-5cd6cebef1466%22	https://portotheme.com/html/wolmart/assets/images/products/elements/2.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/elements/2.jpg	(from https://portotheme.com/html/wolmart/compare.html)
05:49:28	9514/9514	---M--	200	added ('OK')	image/jpeg	etag:%2297b54b-252a-5cd6cebef0c96%22	https://portotheme.com/html/wolmart/assets/images/products/elements/3.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/elements/3.jpg	(from https://portotheme.com/html/wolmart/compare.html)
05:49:28	5153/5153	---M--	200	added ('OK')	image/jpeg	etag:%2297b54d-1421-5cd6cebef107e%22	https://portotheme.com/html/wolmart/assets/images/products/elements/4-1.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/elements/4-1.jpg	(from https://portotheme.com/html/wolmart/compare.html)
05:49:28	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.12d.delayed	(from https://portotheme.com/html/wolmart/compare.html)
05:49:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:49:28%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/compare.html)
